step,time_s,coverage_cost_m2,weighted_fraction_within_0_25m,weighted_fraction_within_0_35m,weighted_fraction_within_0_50m,weighted_rms_distance_m,minimum_simulator_collision_center_pair_distance_m,minimum_reference_point_boundary_clearance_m,minimum_conservative_body_boundary_clearance_m,centroid_residual_mean_m,centroid_residual_max_m,cell_mass_min,cell_mass_max,voronoi_edges,voronoi_degree_mean,barrier_intervention_mean,barrier_intervention_max,global_actuator_scale,control_compute_ms
830.0,27.39,0.08254252186602702,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385908615,0.5124474255738816,0.544098118951956,0.48909811895195604,1.167118498131476e-06,1.986816992693508e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,2.313838743750826e-07,3.7852935355042924e-07,1.0,2.2815470001660287
840.0,27.720000000000002,0.08254252186513082,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385752645,0.5119664436076389,0.5440983014761087,0.4890983014761087,8.832980469873808e-07,1.5003912518572035e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,1.0217498884800835e-06,2.009070235954672e-06,1.0,2.5687470006232616
850.0,28.05,0.08254252186461049,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438566209,0.5115600078311788,0.5440984378260716,0.4890984378260716,6.669822150615005e-07,1.1358341197130736e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,1.4863732809229915e-07,2.50557115287207e-07,1.0,2.3610669995832723
860.0,28.380000000000003,0.08254252186431432,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438561055,0.5112198317752831,0.5440985421594073,0.48909854215940735,5.035065427703674e-07,8.615453145559041e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,5.580470451210755e-08,1.1198132722851252e-07,1.0,2.368537003349047
870.0,28.71,0.0825425218641446,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438558101,0.5109390814747389,0.5440986210777028,0.4890986210777028,3.7967717074556203e-07,6.492211516591189e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,2.1971782291791763e-08,6.117735308849918e-08,1.0,2.409616998193087
880.0,29.040000000000003,0.08254252186404788,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438556418,0.5107068763390569,0.544098679953588,0.48909867995358797,2.861319265355927e-07,4.896667022788739e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,3.7835993581476184e-08,8.305199176181921e-08,1.0,2.309757001057733
890.0,29.37,0.08254252186399287,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385554603,0.5105143512236995,0.5440987241515651,0.48909872415156513,2.1551327691717508e-07,3.6880195555778424e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,3.798982017768677e-08,7.675899872974421e-08,1.0,2.359665999392746
900.0,29.700000000000003,0.08254252186396158,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438554916,0.5103545610640027,0.5440987573368326,0.48909875733683256,1.622616566787353e-07,2.774291399297075e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,3.7290264421675265e-08,7.473078324658818e-08,1.0,2.5524359989503864
910.0,30.03,0.08254252186394385,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438554607,0.5102218787011978,0.5440987822613172,0.48909878226131726,1.221330303682302e-07,2.0845400058742682e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,3.6575431055318726e-08,7.258077422304144e-08,1.0,2.2579569995286874
920.0,30.360000000000003,0.08254252186393377,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385544317,0.5101116935476602,0.5440988009856573,0.48909880098565733,9.190662764308713e-08,1.5644423804096949e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,3.55896690183663e-08,6.995989598972446e-08,1.0,2.4432660029560793
930.0,30.69,0.08254252186392805,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385543323,0.510020212908446,0.5440988150539963,0.48909881505399627,6.91460301370265e-08,1.1726006476757725e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,3.4668304530609834e-08,6.755266432135622e-08,1.0,2.2586769991903566
940.0,31.020000000000003,0.08254252186392483,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438554276,0.5099443092670053,0.5440988256257251,0.4890988256257251,5.201084620774701e-08,8.775568961603386e-08,0.061861045520764615,0.1778827008055005,13.0,3.25,3.3848493587844156e-08,6.54371769542245e-08,1.0,2.4735059996601194
950.0,31.35,0.08254252186392301,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385542446,0.5098813971281536,0.5440988335708423,0.48909883357084233,3.9112624767711085e-08,6.554942907327198e-08,0.061861045520764615,0.1778827008055005,13.0,3.25,3.3132990752027905e-08,6.382011652153023e-08,1.0,2.33350700000301
960.0,31.68,0.08254252186392197,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385542263,0.5098293323888817,0.5440988395424728,0.48909883954247285,2.9404695905668105e-08,4.884153827779219e-08,0.061861045520764615,0.1778827008055005,13.0,3.25,3.251378293558887e-08,6.328776333731266e-08,1.0,2.2400369998649694
970.0,32.01,0.0825425218639214,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385542163,0.5097863303521666,0.5440988440310648,0.4890988440310648,2.209847624291172e-08,3.627393106092128e-08,0.061861045520764615,0.1778827008055005,13.0,3.25,3.1980895792221435e-08,6.27785086239692e-08,1.0,2.308307000930654
980.0,32.34,0.08254252186392108,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438554211,0.5097508982322783,0.544098847405031,0.489098847405031,1.6600057886421506e-08,2.7063598789502758e-08,0.061861045520764615,0.1778827008055005,13.0,3.25,3.152488393245301e-08,6.230872532537177e-08,1.0,2.563245998317143
990.0,32.67,0.08254252186392087,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385542074,0.5097217789279426,0.5440988499411792,0.4890988499411792,1.2462270213665156e-08,2.0246058803082237e-08,0.061861045520764615,0.1778827008055005,13.0,3.25,3.11360343201527e-08,6.188502263610368e-08,1.0,2.222507002443308
1000.0,33.0,0.08254252186392079,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438554206,0.509697903190647,0.5440988518475264,0.4890988518475264,9.348489368071466e-09,1.567872602378828e-08,0.061861045520764615,0.1778827008055005,13.0,3.25,3.0804923843525856e-08,6.15078971125542e-08,1.0,2.363826999498997
1010.0,33.33,0.08254252186392073,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438554205,0.509678347525427,0.5440988532804156,0.48909885328041564,7.005342714243249e-09,1.2241087982154839e-08,0.061861045520764615,0.1778827008055005,13.0,3.25,3.0522653974789166e-08,6.117396602306145e-08,1.0,2.2598670002480503
1020.0,33.660000000000004,0.08254252186908666,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438644109,0.5079313827052939,0.5440947380923079,0.4890947380923079,1.1621127545754686e-06,6.111160779269322e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,3.6562320354314724e-05,0.00022637994515024886,1.0,2.59584699961124
1030.0,33.99,0.08254252186680959,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214386044806,0.5086984446270719,0.5440956856889623,0.4890956856889623,9.317509677544618e-07,4.554349918716353e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,1.3332386114925222e-05,8.735977019855575e-05,1.0,2.3503869997512084
1040.0,34.32,0.08254252186559606,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385833613,0.5093775689879673,0.5440964039645746,0.4890964039645746,7.379367982742922e-07,3.436593895777961e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,4.769944365119749e-06,2.3671164164941367e-05,1.0,2.2795859986217692
1050.0,34.65,0.08254252186504214,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438573721,0.5099507340939999,0.5440969394857516,0.48909693948575156,7.499836263039671e-07,2.6364183118546417e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,5.092050060101518e-05,0.0003715403637658388,1.0,2.222627997980453
1060.0,34.980000000000004,0.08254252186486692,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385706715,0.510446756895761,0.5440973109678731,0.48909731096787307,8.171549328617923e-07,2.0977494361749847e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,3.5448536884341025e-05,9.87022625268734e-05,1.0,2.465066998411203
1070.0,35.31,0.08254252186465211,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385669334,0.5108396903668571,0.5440975401601147,0.4890975401601147,7.072340942580586e-07,1.774437364689165e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,1.1077344092471868e-05,2.5443098316501672e-05,1.0,2.1564170019701123
1080.0,35.64,0.08254252196387998,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214402938237,0.5095870155553174,0.5440972284383727,0.4890972284383727,5.1848282795969275e-06,2.7619627607239383e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,0.005995322875393001,0.04662143625981078,0.9139706790383656,2.1545969975704793
1090.0,35.97,0.08254252195274758,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214401000836,0.5105255893639805,0.5440974981004056,0.48909749810040565,4.602868056626611e-06,2.6303766634180826e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,9.048618184981538e-06,5.980011223641553e-05,1.0,2.3371469978883397
1100.0,36.300000000000004,0.08254252194849153,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214400260146,0.5113860875059266,0.5440978157572763,0.48909781575727634,4.225810356497806e-06,2.5828982391303767e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,3.1953897978551273e-06,1.6114527832878617e-05,1.0,2.474635999533348
1110.0,36.63,0.0825425219330828,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021439757852,0.5121493088489797,0.5440980594272866,0.4890980594272866,3.682634375719387e-06,2.3424594295708316e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,1.2102094021553442e-06,4.6642028796029665e-06,1.0,2.1972479989926796
1120.0,36.96,0.08254252191449907,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021439434434,0.5128382638999485,0.5440981615477989,0.4890981615477989,3.09195704977026e-06,2.0066691134080302e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,1.3743535110960182e-05,4.6792526793958914e-05,1.0,2.0808670014957897
1130.0,37.29,0.08254252189811878,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021439149363,0.5135847708441008,0.5440982249254653,0.48909822492546534,2.52051577367579e-06,1.6512130395646558e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,1.0831538612877533e-05,3.4476554785709065e-05,1.0,2.1778070004074834
1140.0,37.620000000000005,0.0825425218856837,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438932952,0.5145815977298416,0.5440983147906358,0.48909831479063576,1.996914206983547e-06,1.3174151861427433e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,1.0948831150093684e-07,4.110385331543276e-07,1.0,2.3464870027964935
1150.0,37.95,0.08254252187707738,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438783174,0.515597180574792,0.544098447138343,0.489098447138343,1.544463516386978e-06,1.0245499035493756e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,1.1392367928230139e-07,4.905368161651589e-07,1.0,2.2325269965222105
1160.0,38.28,0.08254252187171517,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438689854,0.5164954939039142,0.5440985465793613,0.4890985465793613,1.1845614280684253e-06,7.887026857165913e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,1.3154886927844092e-07,5.373215364947549e-07,1.0,2.199517002736684
1170.0,38.61,0.08254252186847635,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438633488,0.5172925093212136,0.5440986213164785,0.48909862131647847,9.034289745427357e-07,6.030190832313341e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,1.5517180067136302e-07,5.651829909287312e-07,1.0,2.269866999995429
1180.0,38.940000000000005,0.0825425218665593,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214386001246,0.5180060730345053,0.544098677491649,0.489098677491649,6.864142596045904e-07,4.589416899504717e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,1.7696823889902498e-07,5.855430269127956e-07,1.0,2.1573680023720954
1190.0,39.27,0.08254252186543973,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.287302143858064,0.5186560579743448,0.5440987196886308,0.4890987196886308,5.202224838607532e-07,3.482239449358896e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,2.0071272165009014e-07,6.25562485151067e-07,1.0,2.2380970003723633
1200.0,39.6,0.0825425218647919,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438569366,0.5192683969147784,0.5440987512486948,0.4890987512486948,3.936609291699822e-07,2.637108241261591e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,2.308720173464018e-07,6.945205404467803e-07,1.0,2.1861470013391227
1210.0,39.93,0.0825425218644191,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385628783,0.5198839535745663,0.5440987749467474,0.4890987749467474,2.975166441899925e-07,1.9944171043457505e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,2.0467150231231874e-07,7.458847254889655e-07,1.0,2.4982770009955857
1220.0,40.260000000000005,0.0825425218642051,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438559154,0.5205944881387625,0.5440987928919943,0.48909879289199426,2.2450454835976468e-07,1.5064821685403973e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,1.642231187128484e-07,6.589194324284088e-07,1.0,2.574107002146775
1230.0,40.59,0.0825425218640826,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438557022,0.5216671761280597,0.5440988069703798,0.48909880697037983,1.6914882984962107e-07,1.1364996211936762e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,1.2810753576015127e-07,5.1509002081473e-07,1.0,2.1559969973168336
1240.0,40.92,0.08254252204255302,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021441662993,0.5300625039867253,0.5440986501521807,0.48909865015218074,6.438709794287251e-06,3.3399609899774114e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,0.03101968967477988,0.1387460135565001,0.8510717383712995,2.207216999522643
1250.0,41.25,0.0825425221674438,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021443836502,0.5525595299820201,0.5440980407217688,0.4890980407217688,9.837367155875809e-06,4.7675531083519156e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,0.001478080861825025,0.009271383873848968,1.0,2.3238869980559684
1260.0,41.580000000000005,0.08254252216108593,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214437258544,0.5558506512366224,0.5440976931540924,0.4890976931540924,1.0024607545697222e-05,4.730183828866319e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,0.00011863597201483888,0.0006447846503612703,1.0,2.0675269988714717
1270.0,41.910000000000004,0.08254252212097912,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214430278644,0.5512423616949982,0.5440979210649133,0.4890979210649133,8.905192795718255e-06,4.4398697036133596e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,2.8909234508627e-05,6.61318173586404e-05,1.0,2.427376999548869
1280.0,42.24,0.08254252205314219,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214418472794,0.5450608189489519,0.5440981619376366,0.4890981619376366,7.462811741410646e-06,3.823986528331555e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,5.803574688464101e-06,1.3975826107849704e-05,1.0,2.3425269973813556
1290.0,42.57,0.08254252198951952,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214407400356,0.5390876846205064,0.5440984448375403,0.48909844483754034,5.93691125583808e-06,3.123538676217735e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,5.240855098312214e-06,1.1205159876155946e-05,1.0,2.2365570002875756
1300.0,42.9,0.08254252194342744,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214399378823,0.533863090464008,0.544098577623022,0.48909857762302206,4.662902446993616e-06,2.489423961844758e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,1.5070833515706175e-06,5.030783351989161e-06,1.0,2.4104759977490176
1310.0,43.230000000000004,0.08254252191264477,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021439402163,0.5295121500183764,0.5440986373836433,0.4890986373836433,3.6314038384680067e-06,1.9510875349666075e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,2.2817293824815913e-06,5.807966709927296e-06,1.0,2.3020370026642922
1320.0,43.56,0.08254252189311562,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214390622916,0.5259720929398805,0.5440986687990185,0.4890986687990185,2.8116521599428937e-06,1.511841211044649e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,3.6987617564811997e-06,9.26341262280762e-06,1.0,2.192166997701861
1330.0,43.89,0.08254252188119579,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214388548475,0.5231277226217432,0.5440986757834003,0.4890986757834003,2.1798055410888232e-06,1.1641659570204876e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,5.005042342906269e-06,1.2309312159043221e-05,1.0,2.4988170007418375
1340.0,44.22,0.0825425218740255,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438730061,0.5208580119940066,0.5440986906731176,0.48909869067311756,1.6816539969033491e-06,8.908673818928172e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,6.132755558776398e-08,1.4687229449653892e-07,1.0,2.327296999283135
1350.0,44.550000000000004,0.08254252186974287,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438655529,0.5190416162434657,0.5440987310889047,0.4890987310889047,1.275046955805305e-06,6.762913241483362e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,7.165900944125794e-08,1.6383332143259403e-07,1.0,2.3238470021169633
1360.0,44.88,0.0825425218672581,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438612286,0.5175843403819139,0.5440987613561199,0.4890987613561199,9.648998360567342e-07,5.1206679400269425e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,8.107646073364744e-08,1.7961728535309155e-07,1.0,2.362686998822028
1370.0,45.21,0.08254252186582708,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385873815,0.516412717779985,0.5440987839836097,0.4890987839836097,7.293660680775794e-07,3.870369678690384e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,9.030876425487267e-08,1.9535950577774862e-07,1.0,2.247156997327693
1380.0,45.54,0.08254252186500714,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385731123,0.5154680370040985,0.544098800891508,0.489098800891508,5.510259494442117e-07,2.9218931016979363e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,9.679104956624923e-08,2.0536328907372707e-07,1.0,2.7385570028855
1390.0,45.870000000000005,0.08254252186453889,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438564963,0.5147038358272465,0.5440988135327747,0.4890988135327747,4.1625923384877494e-07,2.2041595200513286e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,1.0107351379858314e-07,2.1111406659316393e-07,1.0,2.277527000842383
1400.0,46.2,0.08254252186427216,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438560321,0.5140835192854066,0.5440988229931847,0.4890988229931847,3.14555582574164e-07,1.6619659020307436e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,1.0372226584253571e-07,2.1393769564757945e-07,1.0,2.3822270013624802
1410.0,46.53,0.0825425218641204,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385576797,0.5135783035203683,0.5440988300819358,0.48909883008193583,2.378712385099968e-07,1.2528666339080423e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,1.0519589426304609e-07,2.1480962540318815e-07,1.0,2.301827000337653
1420.0,46.86,0.08254252186403419,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438556179,0.5131655275333764,0.5440988354013865,0.4890988354013865,1.8008421330459187e-07,9.444446051007953e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,1.0584896846450372e-07,2.144244418088645e-07,1.0,2.323895998415537
1430.0,47.190000000000005,0.08254252186398521,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438555327,0.5128273065297743,0.5440988393996418,0.48909883939964177,1.3655272463481067e-07,7.120555561112388e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,1.0596990660514166e-07,2.1331024223243378e-07,1.0,2.3116859993024264
1440.0,47.52,0.08254252186395736,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385548425,0.5125494758121202,0.5440988424102196,0.48909884241021956,1.0376620803147874e-07,5.370234414650173e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,1.0572895470435108e-07,2.1175585600857916e-07,1.0,2.4835660005919635
1450.0,47.85,0.0825425218639416,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438554568,0.5123207706226871,0.5440988446816417,0.4890988446816417,7.907412680425668e-08,4.052258955865499e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,1.0526305713411602e-07,2.0998740516626706e-07,1.0,2.2631069987255614
1460.0,48.18,0.0825425219261989,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214396380493,0.5121615055194116,0.5440985354365829,0.48909853543658294,4.197011004967101e-06,2.700129813673834e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,0.0015924059478723126,0.012349021598720498,0.9740701797369902,2.1982770012982655
1470.0,48.510000000000005,0.08254252191156013,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214393832865,0.5120983451960106,0.5440981744877416,0.48909817448774157,3.912613037153757e-06,2.3492861660020663e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,0.00016506712895764794,0.0010278676660383332,1.0,2.5921259984897915
1480.0,48.84,0.08254252190857553,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214393313447,0.5120521966860494,0.5440983494463145,0.48909834944631453,3.7509293785689474e-06,2.2752053237469116e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,0.0006657049829482829,0.004578284286411411,1.0,2.7054359998146538
1490.0,49.17,0.08254252191249926,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214393996306,0.5120179485165083,0.544098252906078,0.48909825290607806,4.471940680295865e-06,2.0361538691698708e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,6.22500672339241e-05,0.000417385182241048,1.0,2.6288869994459674
1500.0,49.5,0.08254252190163887,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021439210624,0.5119914298790607,0.5440984491312736,0.4890984491312736,3.827355215156079e-06,1.7190316845263713e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,3.423300494985063e-06,6.7073214575869984e-06,1.0,2.157997001631884
1510.0,49.830000000000005,0.08254252189158318,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214390356223,0.5119664828720093,0.5440985350872697,0.4890985350872697,3.2301136406108185e-06,1.3958692644590018e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,1.0013721453611052e-05,2.497018085688139e-05,1.0,2.1549170014623087
1520.0,50.160000000000004,0.08254252188263206,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214388798436,0.5119469494060379,0.5440985781750085,0.4890985781750085,2.660712499622688e-06,1.1053055463514372e-05,0.061861045520764615,0.1778827008055005,13.0,3.25,9.182055669076292e-06,1.8951254630651246e-05,1.0,2.132827998138964
1530.0,50.49,0.08254252187596497,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438763814,0.511933383121885,0.5440986172948897,0.48909861729488974,2.1465207428959726e-06,8.621221344474473e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,6.4991000467098675e-06,1.1741039369607685e-05,1.0,2.6681160015868954
1540.0,50.82,0.08254252187142111,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214386847364,0.5119231456758985,0.5440986525889203,0.4890986525889203,1.708158868027271e-06,6.6594606118816485e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,4.975386116498011e-06,9.180984451752581e-06,1.0,2.2055369990994222
1550.0,51.150000000000006,0.08254252186849811,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214386338665,0.5119151503752941,0.5440986825509453,0.4890986825509453,1.350051110732378e-06,5.113245929623835e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,4.107610238745758e-06,8.084213421529878e-06,1.0,2.717975999985356
1560.0,51.480000000000004,0.08254252186668733,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438602353,0.5119088500627835,0.5440987061459017,0.48909870614590173,1.0665660329605634e-06,3.913878466784407e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,3.832123528756395e-06,8.014485363214667e-06,1.0,2.108957000018563
1570.0,51.81,0.08254252186559166,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438583285,0.5119039414829398,0.5440987235431614,0.48909872354316136,8.470591865181422e-07,2.9939126592261414e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,3.6600848348663616e-06,8.070871891649406e-06,1.0,2.336486999411136
1580.0,52.14,0.0825425218649123,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385714614,0.5119002220950291,0.5440987449234225,0.4890987449234225,6.625565650870701e-07,2.28060731277483e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,3.605528163374698e-08,8.201321891676168e-08,1.0,3.1769650013302453
1590.0,52.470000000000006,0.0825425218644885,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438564086,0.5118972227011492,0.5440987723903137,0.4890987723903137,5.008486855557081e-07,1.7224621939873774e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,3.798222977120484e-08,8.570338413626379e-08,1.0,2.7243969998380635
1600.0,52.800000000000004,0.08254252186424485,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385598457,0.5118947154328809,0.5440987930425452,0.48909879304254517,3.782728257995929e-07,1.2995991220601923e-06,0.061861045520764615,0.1778827008055005,13.0,3.25,3.980448395461655e-08,8.918533189129738e-08,1.0,2.3764670004311483
1610.0,53.13,0.08254252186410538,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438557418,0.5118926227108248,0.5440988085681293,0.4890988085681293,2.855723187092383e-07,9.798998751459368e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,4.1661222365715286e-08,9.266344215014635e-08,1.0,2.1503469979506917
1620.0,53.46,0.08254252186402579,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438556033,0.5118908801077471,0.5440988202371175,0.48909882023711754,2.155794456643802e-07,7.385505900528469e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,4.3531892299140645e-08,9.613120274100747e-08,1.0,2.309366998815676
1630.0,53.79,0.08254252186398045,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385552444,0.5118894341717832,0.5440988290044717,0.4890988290044717,1.627947095485632e-07,5.565390497200887e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,4.548166530689104e-08,9.981422851641896e-08,1.0,2.18277699968894
1640.0,54.120000000000005,0.08254252186395468,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.2873021438554796,0.5118882404819711,0.5440988355883654,0.48909883558836537,1.2302329833492831e-07,4.193786128238932e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,4.750264671601086e-08,1.0372983817771513e-07,1.0,2.5059969993890263
1650.0,54.45,0.08254252186394002,0.4462303180366216,0.7590961126540202,0.9863477722191063,0.28730214385545405,0.5118872620705721,0.5440988405302083,0.4890988405302083,9.307689271376672e-08,3.160716997004018e-07,0.061861045520764615,0.1778827008055005,13.0,3.25,4.927918210562239e-08,1.0718005942844336e-07,1.0,2.1728569990955293
